Poczatek gry. (27.10.2015 6:14)
Gracz,Tura,Dochod,Czas
1,188,15,2014
2,188,3,24
1,189,20,2016
2,189,3,23
1,190,20,2017
2,190,3,228
1,191,20,2016
2,191,3,201
1,192,15,2081
2,192,3,31
1,193,20,2019
2,193,3,128
1,194,20,2020
2,194,3,21
1,195,20,2023
2,195,3,22
1,196,20,2024
2,196,3,25
1,197,22,2029
2,197,3,26
1,198,22,2025
2,198,3,23
1,199,27,2030
